id,date,kWh
2466,2017-12-15 13:00,49.412
2467,2017-12-15 14:00,42.644
2468,2017-12-15 15:00,18.501
2469,2017-12-15 16:00,1.052
2470,2017-11-28 14:00,115.941
2471,2017-11-28 15:00,59.175
2472,2017-11-28 16:00,5.111
2473,2017-12-26 0:00,0.803
2474,2017-12-26 1:00,0.806
2475,2017-12-26 2:00,0.812
2476,2017-12-26 3:00,0.82
2477,2017-12-26 4:00,0.785
2478,2017-12-26 5:00,0.826
2479,2017-12-26 6:00,0.844
2480,2017-12-26 7:00,0.802
2481,2017-12-26 8:00,0.807
2482,2017-12-26 9:00,0.87
2483,2017-12-26 10:00,1.686
2484,2017-12-26 11:00,3.953
2485,2017-12-26 12:00,3.888
2486,2017-12-26 13:00,1.77
2487,2017-12-26 14:00,3.539
2488,2017-12-26 15:00,1.11
2489,2017-12-26 16:00,1.059
2490,2017-12-26 17:00,0.991
2491,2017-12-26 18:00,0.959
2492,2017-12-26 19:00,1.044
2493,2017-12-26 20:00,1.059
2494,2017-12-26 21:00,1.049
2495,2017-12-26 22:00,1.065
2496,2017-12-26 23:00,1.054
2497,2018-05-05 6:00,1.643
2498,2018-05-05 7:00,32.792
2499,2018-05-05 8:00,120.158
2500,2018-05-05 9:00,306.064
2501,2018-05-05 10:00,426.138
2502,2018-05-05 11:00,447.839
2503,2018-05-05 12:00,452.556
2504,2018-05-05 13:00,501.52
2505,2018-05-05 14:00,399.855
2506,2018-05-05 15:00,483.559
2507,2018-05-05 16:00,363.907
2508,2018-05-05 17:00,193.242
2509,2018-05-05 18:00,156.408
2510,2018-05-05 19:00,41.894
2511,2018-05-05 20:00,5.524
2512,2018-05-05 21:00,0.003
2513,2018-01-26 8:00,4.895
2514,2018-01-26 9:00,60.87
2515,2018-01-26 10:00,154.352
2516,2018-01-26 11:00,403.034
2517,2018-01-26 19:00,0.234
2518,2018-01-26 20:00,0.235
2519,2018-01-26 21:00,0.236
2520,2018-01-26 22:00,0.238
2521,2018-01-26 23:00,0.253
2522,2018-01-30 15:00,167.157
2523,2018-01-30 16:00,43.524
2524,2018-01-30 17:00,2.015
2525,2018-01-30 18:00,0.705
2526,2018-01-07 14:00,39.639
2527,2018-01-07 15:00,49.789
2528,2018-01-07 18:00,0.39
2529,2018-01-07 19:00,0.391
2530,2018-03-27 0:00,0.71
2531,2018-03-27 1:00,0.678
2532,2018-03-27 2:00,0.755
2533,2018-03-27 3:00,0.669
2534,2018-03-27 4:00,0.712
2535,2018-03-27 5:00,0.715
2536,2018-03-27 6:00,0.689
2537,2018-03-27 7:00,2.402
2538,2018-03-27 11:00,350.047
2539,2018-03-27 12:00,370.22
2540,2018-03-27 13:00,513.789
2541,2018-03-27 14:00,488.255
2542,2018-03-27 15:00,507.512
2543,2018-03-27 16:00,415.978
2544,2018-03-27 17:00,87.292
2545,2018-03-27 18:00,46.347
2546,2018-03-27 19:00,13.794
2547,2018-03-27 20:00,0.205
2548,2018-03-27 21:00,0.152
2549,2018-03-27 22:00,0.146
2550,2018-03-27 23:00,0.123
2551,2018-02-04 9:00,0.325
2552,2018-02-04 10:00,0.065
2553,2018-02-13 10:00,9.778
2554,2018-02-13 11:00,11.784
2555,2018-02-13 12:00,5.051
2556,2018-02-04 11:00,0.749
2557,2018-02-04 12:00,1.429
2558,2018-02-04 13:00,0.244
2559,2018-02-05 8:00,0.143
2560,2018-02-05 9:00,3.19
2561,2018-02-05 10:00,20.754
2562,2018-02-05 11:00,34.586
2563,2018-02-05 12:00,51.374
2564,2019-02-24 8:00,3.477
2565,2019-02-24 9:00,25.912
2566,2019-02-25 13:00,69.836
2567,2019-02-25 14:00,56.63
2568,2019-02-25 15:00,54.256
2569,2019-02-25 16:00,29.639
2570,2019-02-25 17:00,6.612
2571,2019-02-25 18:00,0.001
2572,2019-02-26 7:00,0.26
2573,2019-02-26 8:00,21.598
2574,2019-02-26 9:00,60.009
2575,2019-02-26 10:00,92.078
2576,2019-02-26 11:00,118.232
2577,2019-02-26 12:00,142.85
2578,2019-02-26 13:00,166.929
2579,2019-02-26 14:00,197.709
2580,2019-02-26 15:00,188.079
2581,2019-02-26 16:00,139.333
2582,2019-02-26 17:00,44.403
2583,2019-02-26 18:00,0.114
2584,2019-02-27 7:00,2.579
2585,2019-02-27 8:00,87.792
2586,2019-02-27 9:00,218.206
2587,2019-02-27 10:00,277.521
2588,2019-02-27 11:00,354.8
2589,2019-02-27 12:00,425.641
2590,2019-02-27 13:00,481.308
2591,2019-02-27 14:00,463.038
2592,2019-02-27 16:00,207.759
2593,2019-02-27 17:00,53.581
2594,2019-02-27 18:00,0.128
2595,2019-02-28 7:00,8.307
2596,2019-02-28 8:00,67.73
2597,2019-02-28 9:00,303.972
2598,2019-02-28 10:00,454.228
2599,2019-02-28 11:00,419.53
2600,2019-02-28 12:00,373.404
2601,2019-02-28 13:00,495.67
2602,2019-02-28 14:00,457.87
2603,2018-05-15 5:00,0.149
2604,2018-05-15 6:00,9.668
2605,2018-05-15 7:00,57.621
2606,2018-05-15 8:00,188.794
2607,2018-05-15 9:00,318.783
2608,2019-02-28 15:00,380.04
2609,2019-02-28 16:00,215.478
2610,2019-02-28 17:00,23.001
2611,2018-05-15 10:00,413.154
2612,2018-05-15 11:00,474.829
2613,2018-05-15 12:00,511.039
2614,2018-05-10 6:00,0.877
2615,2018-05-10 7:00,9.338
2616,2018-05-10 8:00,37.529
2617,2018-05-10 9:00,77.738
2618,2018-05-10 10:00,113.385
2619,2018-05-10 11:00,194.053
2620,2018-05-10 12:00,283.686
2621,2018-05-10 13:00,479.502
2622,2018-05-10 14:00,462.436
2623,2018-05-10 15:00,358.442
2624,2018-05-10 16:00,198.771
2625,2018-05-10 17:00,168.362
2626,2018-05-10 18:00,53.685
2627,2018-05-10 19:00,41.418
2628,2018-05-10 20:00,8.076
2629,2018-05-15 13:00,514.213
2630,2018-05-15 14:00,504.942
2631,2018-05-15 15:00,432.004
2632,2018-05-15 16:00,380.229
2633,2019-02-28 18:00,0.081
2634,2019-03-01 7:00,1.632
2635,2019-03-01 8:00,31.862
2636,2019-03-01 9:00,124.499
2637,2019-03-01 10:00,130.124
2638,2019-03-01 11:00,105.742
2639,2019-03-01 12:00,106.98
2640,2018-01-10 0:00,0.111
2641,2018-01-10 1:00,0.11
2642,2018-01-10 2:00,0.111
2643,2018-01-10 3:00,0.11
2644,2018-01-10 4:00,0.109
2645,2018-01-10 5:00,0.111
2646,2018-01-10 6:00,0.11
2647,2018-01-10 7:00,0.111
2648,2018-01-10 8:00,0.121
2649,2018-01-10 9:00,6.74
2650,2018-01-10 10:00,11.44
2651,2018-01-10 11:00,13.361
2652,2018-01-10 12:00,15.433
2653,2018-01-10 13:00,28.812
2654,2018-01-10 14:00,11.45
2655,2018-01-10 15:00,4.834
2656,2018-01-10 16:00,0.242
2657,2019-03-01 13:00,132.673
2658,2019-03-01 14:00,233.465
2659,2019-03-01 15:00,168.176
2660,2019-03-01 16:00,145.367
2661,2019-03-01 17:00,45.398
2662,2019-03-01 18:00,0.334
2663,2019-03-02 7:00,2.96
2664,2019-03-02 8:00,78.861
2665,2019-03-02 9:00,196.641
2666,2019-03-02 10:00,305.803
2667,2019-03-02 11:00,404.174
2668,2019-03-02 12:00,493.246
2669,2019-03-02 13:00,496.14
2670,2019-03-02 14:00,487.612
2671,2019-03-02 15:00,403.828
2672,2019-03-02 16:00,257.714
2673,2019-03-02 17:00,82.35
2674,2019-03-02 18:00,0.815
2675,2019-03-03 7:00,6.653
2676,2019-03-03 8:00,180.046
2677,2019-03-03 9:00,373.43
2678,2019-03-03 10:00,477.339
2679,2018-01-15 7:00,0.21
2680,2018-01-15 8:00,0.209
2681,2018-01-15 9:00,4.694
2682,2018-01-15 10:00,22.506
2683,2018-01-15 11:00,44.439
2684,2018-02-05 13:00,64.663
2685,2019-03-03 11:00,495.544
2686,2018-04-02 0:00,0.329
2687,2019-03-03 12:00,486.115
2688,2019-03-03 13:00,479.982
2689,2019-03-03 14:00,469.526
2690,2019-03-03 15:00,379.687
2691,2019-03-03 16:00,245.537
2692,2019-03-03 17:00,83.328
2693,2018-04-02 1:00,0.33
2694,2018-04-02 2:00,0.334
2695,2018-04-02 3:00,0.334
2696,2018-04-02 4:00,0.334
2697,2018-04-02 5:00,0.331
2698,2018-04-02 6:00,0.322
2699,2018-04-02 7:00,1.14
2700,2018-04-02 8:00,13.998
2701,2018-04-02 9:00,56.771
2702,2018-04-02 10:00,103.946
2703,2018-04-02 11:00,375.113
2704,2018-04-02 12:00,400.289
2705,2018-04-02 13:00,499.497
2706,2018-04-02 14:00,504.734
2707,2018-04-02 15:00,487.301
2708,2018-04-02 16:00,447.416
2709,2018-04-02 17:00,307.812
2710,2018-04-02 18:00,140.613
2711,2018-04-02 19:00,22.384
2712,2018-04-02 20:00,0.378
2713,2018-01-20 17:00,0.62
2714,2018-01-20 18:00,0.284
2715,2018-01-20 19:00,0.285
2716,2019-03-03 18:00,1.098
2717,2019-03-04 7:00,7.888
2718,2019-03-04 8:00,193.082
2719,2019-03-04 9:00,365.327
2720,2019-03-04 10:00,466.433
2721,2019-03-04 11:00,483.18
2722,2019-03-04 12:00,483.655
2723,2019-03-04 13:00,483.08
2724,2019-03-04 14:00,467.506
2725,2019-03-04 15:00,380.071
2726,2019-03-04 16:00,245.77
2727,2019-03-04 17:00,84.873
2728,2019-03-04 18:00,1.572
2729,2019-03-05 7:00,9.478
2730,2019-03-05 8:00,197.598
2731,2019-03-05 9:00,356.776
2732,2019-03-05 10:00,460.789
2733,2019-03-05 11:00,482.562
2734,2019-03-05 12:00,483.25
2735,2018-05-20 5:00,0.212
2736,2018-05-20 6:00,9.995
2737,2018-05-20 16:00,408.032
2738,2018-05-20 17:00,300.793
2739,2018-05-20 18:00,154.955
2740,2018-05-20 19:00,38.175
2741,2018-05-20 20:00,11.487
2742,2018-05-20 21:00,0.676
2743,2019-03-05 13:00,482.339
2744,2019-03-05 14:00,467.579
2745,2019-03-05 15:00,385.297
2746,2018-01-02 0:00,0.547
2747,2018-01-02 1:00,0.558
2748,2018-01-02 2:00,0.558
2749,2018-01-02 3:00,0.552
2750,2018-01-02 4:00,0.563
2751,2018-01-02 5:00,0.559
2752,2018-01-02 6:00,0.562
2753,2018-01-02 7:00,0.571
2754,2018-01-02 8:00,0.625
2755,2018-01-02 9:00,1.933
2756,2018-01-02 10:00,12.308
2757,2018-01-02 11:00,32.162
2758,2018-01-02 12:00,76.289
2759,2018-01-02 13:00,81.676
2760,2018-01-02 14:00,39.148
2761,2018-01-02 15:00,21.215
2762,2018-01-02 16:00,1.746
2763,2019-03-05 16:00,246.928
2764,2019-03-05 17:00,85.863
2765,2019-03-05 18:00,1.885
2766,2019-03-06 7:00,18.011
2767,2019-03-06 8:00,121.087
2768,2019-03-06 9:00,194.411
2769,2019-03-06 10:00,389.219
2770,2019-03-06 11:00,338.616
2771,2019-03-06 12:00,460.684
2772,2019-03-06 13:00,431.82
2773,2019-03-06 14:00,379.6
2774,2019-03-06 15:00,251.333
2775,2019-03-06 16:00,149.401
2776,2019-03-06 17:00,46.256
2777,2019-03-06 18:00,0.746
2778,2019-03-07 7:00,13.857
2779,2017-12-16 8:00,0.693
2780,2017-12-16 9:00,17.339
2781,2017-12-16 10:00,34.327
2782,2017-12-16 11:00,44.454
2783,2017-12-16 12:00,72.248
2784,2017-12-16 13:00,58.844
2785,2017-12-16 14:00,35.738
2786,2017-12-16 15:00,17.885
2787,2017-12-16 16:00,0.915
2788,2017-12-16 17:00,0.115
2789,2017-12-16 18:00,0.115
2790,2017-12-16 19:00,0.114
2791,2017-12-16 20:00,0.115
2792,2017-12-16 21:00,0.116
2793,2017-12-16 22:00,0.117
2794,2017-12-16 23:00,0.119
2795,2019-03-07 8:00,120.869
2796,2019-03-07 9:00,182.251
2797,2019-03-07 10:00,289.246
2798,2019-03-07 11:00,219.506
2799,2019-03-07 12:00,334.343
2800,2019-03-07 13:00,318.931
2801,2019-03-07 14:00,395.405
2802,2019-03-07 15:00,108.62
2803,2019-03-07 16:00,74.086
2804,2019-03-07 17:00,20.524
2805,2019-03-07 18:00,0.323
2806,2019-03-08 7:00,0.948
2807,2019-03-08 8:00,13.046
2808,2019-03-08 9:00,27.272
2809,2018-05-25 5:00,0.383
2810,2018-05-25 6:00,11.928
2811,2018-05-25 7:00,58.821
2812,2018-05-25 8:00,183.932
2813,2018-05-25 9:00,317.688
2814,2018-05-25 10:00,409.771
2815,2018-05-25 11:00,481.37
2816,2018-05-25 12:00,512.859
2817,2018-05-25 13:00,321.985
2818,2018-05-25 14:00,349.114
2819,2018-05-25 15:00,377.398
2820,2018-05-25 16:00,188.294
2821,2018-05-25 17:00,207.098
2822,2018-05-25 18:00,115.118
2823,2018-05-25 19:00,28.743
2824,2018-05-25 20:00,21.781
2825,2018-05-25 21:00,0.955
2826,2019-03-08 10:00,53.25
2827,2019-03-08 11:00,70.239
2828,2019-03-08 12:00,359.359
2829,2019-03-08 13:00,268.551
2830,2019-03-08 14:00,210.924
2831,2019-03-08 15:00,189.348
2832,2019-03-08 16:00,85.813
2833,2019-03-08 17:00,36.804
2834,2019-03-08 18:00,1.429
2835,2019-03-09 7:00,7.78
2836,2019-03-09 8:00,66.45
2837,2019-03-09 9:00,334.056
2838,2019-03-09 10:00,463.443
2839,2019-03-09 11:00,466.568
2840,2019-03-09 12:00,471.002
2841,2019-03-09 13:00,474.27
2842,2019-03-10 10:00,366.507
2843,2019-03-10 11:00,461.396
2844,2019-03-10 12:00,482.235
2845,2019-03-10 13:00,482.867
2846,2019-03-10 14:00,482.014
2847,2019-03-10 15:00,463.706
2848,2019-03-10 16:00,376.01
2849,2019-03-10 17:00,240.114
2850,2018-02-18 0:00,0.452
2851,2018-02-18 1:00,0.46
2852,2018-02-18 2:00,0.454
2853,2018-02-18 6:00,0.46
2854,2018-02-18 7:00,0.453
2855,2018-02-18 8:00,0.545
2856,2018-02-18 9:00,2.064
2857,2018-02-18 10:00,5.848
2858,2018-02-18 11:00,8.835
2859,2018-02-18 12:00,8.37
2860,2018-02-18 13:00,10.127
2861,2018-02-18 14:00,9.919
2862,2018-02-18 15:00,5.426
2863,2018-02-18 16:00,1.291
2864,2018-02-18 17:00,0.29
2865,2018-02-18 18:00,0.252
2866,2018-02-18 19:00,0.227
2867,2018-02-18 20:00,0.225
2868,2018-02-18 21:00,0.246
2869,2018-02-18 22:00,0.242
2870,2018-02-18 23:00,0.244
2871,2018-02-19 0:00,0.242
2872,2018-02-19 1:00,0.241
2873,2018-04-05 20:00,0.58
2874,2018-04-05 21:00,0.499
2875,2018-04-05 22:00,0.512
2876,2018-04-05 23:00,0.535
2877,2018-04-06 0:00,0.516
2878,2018-04-06 4:00,0.519
2879,2018-04-06 5:00,0.516
2880,2018-02-19 2:00,0.248
2881,2018-02-19 3:00,0.249
2882,2018-02-19 4:00,0.234
2883,2019-03-10 18:00,89.6
2884,2019-03-10 19:00,3.289
2885,2019-03-11 8:00,1.006
2886,2019-03-11 9:00,22.285
2887,2019-03-11 10:00,45.604
2888,2018-02-23 10:00,86.011
2889,2018-02-23 11:00,98.313
2890,2018-01-08 8:00,0.055
2891,2019-03-11 11:00,44.111
2892,2019-03-11 12:00,70.35
2893,2019-03-11 13:00,80.528
2894,2019-03-11 14:00,214.705
2895,2019-03-11 15:00,359.682
2896,2019-03-11 16:00,269.248
2897,2019-03-11 17:00,154.256
2898,2019-03-11 18:00,116.437
2899,2019-03-11 19:00,4.61
2900,2019-03-12 8:00,3.746
2901,2019-03-12 9:00,21.74
2902,2019-03-12 10:00,61.565
2903,2019-03-12 11:00,79.552
2904,2019-03-12 12:00,88.34
2905,2019-03-12 13:00,140.188
2906,2019-03-12 14:00,161.816
2907,2019-03-12 15:00,111.252
2908,2019-03-12 16:00,125.601
2909,2019-03-12 17:00,91.784
2910,2019-03-12 18:00,16.56
2911,2018-05-15 17:00,240.992
2912,2018-05-15 18:00,153.648
2913,2018-05-15 19:00,38.311
2914,2018-05-15 20:00,11.414
2915,2018-05-15 21:00,0.572
2916,2019-03-12 19:00,0.82
2917,2018-05-16 5:00,0.06
2918,2017-11-30 0:00,0.11
2919,2017-11-30 1:00,0.108
2920,2017-11-30 2:00,0.109
2921,2017-11-30 3:00,0.108
2922,2017-11-30 4:00,0.099
2923,2017-11-30 5:00,0.11
2924,2017-11-30 6:00,0.108
2925,2017-11-30 7:00,0.106
2926,2017-11-30 8:00,3.898
2927,2017-11-30 9:00,28.148
2928,2017-11-30 10:00,76.977
2929,2017-11-30 11:00,148.378
2930,2017-11-30 12:00,56.028
2931,2017-11-30 13:00,54.195
2932,2017-11-30 14:00,58.905
2933,2017-11-30 15:00,23.21
2934,2017-11-30 16:00,5.666
2935,2017-11-30 17:00,0.328
2936,2017-11-30 18:00,0.338
2937,2017-11-30 19:00,0.342
2938,2017-11-30 20:00,0.34
2939,2017-11-30 21:00,0.337
2940,2017-11-30 22:00,0.346
2941,2017-11-30 23:00,0.353
2942,2018-04-07 11:00,150.94
2943,2018-04-07 12:00,319.328
2944,2018-04-07 13:00,261.57
2945,2018-04-07 14:00,222.849
2946,2018-04-07 15:00,135.987
2947,2018-04-07 16:00,70.668
2948,2018-04-07 17:00,37.472
2949,2018-04-07 18:00,18.263
2950,2018-04-07 19:00,2.536
2951,2018-05-23 5:00,0.299
2952,2018-05-23 6:00,10.965
2953,2018-05-23 7:00,59.965
2954,2018-05-23 8:00,189.173
2955,2018-05-23 9:00,246.045
2956,2018-05-23 10:00,412.379
2957,2018-05-23 11:00,410.226
2958,2018-05-23 12:00,513.782
2959,2018-05-23 13:00,501.571
2960,2018-05-23 14:00,367.897
2961,2018-05-23 15:00,315.946
2962,2018-05-23 16:00,225.346
2963,2018-03-12 8:00,35.326
2964,2018-03-12 9:00,170.591
2965,2018-03-12 10:00,280.447
2966,2018-03-12 11:00,353.428
2967,2018-03-12 12:00,376.746
2968,2018-03-12 13:00,377.186
2969,2018-03-12 14:00,376.762
2970,2018-03-12 15:00,358.848
2971,2018-03-12 16:00,291.413
2972,2018-03-12 17:00,192.564
2973,2018-03-12 18:00,74.976
2974,2018-03-12 19:00,4.14
2975,2018-03-02 8:00,0.087
2976,2018-03-02 9:00,0.97
2977,2018-03-02 10:00,1.431
2978,2018-03-02 11:00,2.115
2979,2018-03-02 12:00,2.108
2980,2018-03-02 13:00,2.458
2981,2018-03-02 14:00,1.878
2982,2018-03-02 15:00,1.369
2983,2018-03-02 16:00,0.492
2984,2018-03-02 17:00,0.424
2985,2018-03-02 18:00,0.409
2986,2018-03-02 19:00,0.397
2987,2018-03-02 20:00,0.419
2988,2018-03-02 21:00,0.403
2989,2018-03-02 22:00,0.435
2990,2018-03-02 23:00,0.434
2991,2019-01-20 14:00,144.689
2992,2019-01-20 15:00,54.186
2993,2019-01-20 16:00,11.678
2994,2018-05-30 6:00,13.035
2995,2018-05-30 7:00,57.759
2996,2018-05-30 8:00,94.978
2997,2018-05-30 9:00,67.949
2998,2018-05-30 10:00,178.252
2999,2018-05-30 11:00,415.149
3000,2018-05-30 16:00,166.284
3001,2018-05-30 17:00,88.131
3002,2018-05-30 18:00,64.052
3003,2018-05-30 19:00,19.695
3004,2018-01-18 8:00,0.102
3005,2018-01-18 9:00,12.061
3006,2018-01-18 10:00,53.365
3007,2018-01-18 11:00,195.523
3008,2018-01-18 12:00,398.033
3009,2018-01-18 13:00,357.495
3010,2018-01-18 14:00,145.945
3011,2018-01-18 15:00,58.597
3012,2018-01-18 16:00,12.815
3013,2018-01-18 17:00,0.023
3014,2018-05-30 20:00,6.443
3015,2018-05-30 21:00,0.909
3016,2018-02-05 14:00,64.446
3017,2018-02-05 15:00,53.71
3018,2018-02-05 16:00,20.398
3019,2018-02-05 17:00,1.025
3020,2018-04-12 7:00,0.18
3021,2018-04-12 8:00,7.053
3022,2018-04-12 9:00,24.782
3023,2018-04-12 10:00,49.923
3024,2018-04-12 11:00,94.522
3025,2018-04-12 12:00,150.521
3026,2018-04-12 13:00,121.201
3027,2018-04-12 14:00,133.419
3028,2018-04-12 15:00,129.008
3029,2018-04-12 16:00,96.427
3030,2018-04-12 17:00,88.172
3031,2018-04-12 18:00,57.777
3032,2018-04-12 19:00,13.695
3033,2018-04-12 20:00,0.405
3034,2018-11-18 8:00,6.368
3035,2018-11-18 9:00,41.221
3036,2018-11-18 10:00,76.216
3037,2018-11-18 11:00,37.946
3038,2018-11-18 12:00,43.831
3039,2018-11-18 13:00,54.301
3040,2018-11-18 14:00,36.154
3041,2018-11-18 15:00,11.87
3042,2018-11-18 16:00,0.253
3043,2018-02-15 4:00,0.304
3044,2018-06-05 5:00,1.551
3045,2018-06-05 6:00,17.488
3046,2018-06-05 7:00,85.212
3047,2018-06-05 8:00,159.309
3048,2018-06-05 9:00,335.524
3049,2018-06-05 10:00,317.925
3050,2018-06-05 11:00,390.001
3051,2018-06-05 12:00,433.687
3052,2018-06-05 13:00,413.743
3053,2018-06-05 14:00,315.718
3054,2018-06-05 15:00,383.726
3055,2018-06-05 16:00,345.285
3056,2018-06-05 17:00,152.168
3057,2018-06-05 18:00,114.942
3058,2018-06-05 19:00,49.262
3059,2018-06-05 20:00,17.723
3060,2018-06-05 21:00,2.761
3061,2018-06-10 8:00,7.227
3062,2017-12-01 0:00,0.351
3063,2017-12-01 1:00,0.347
3064,2017-12-01 2:00,0.345
3065,2017-12-01 3:00,0.344
3066,2017-12-01 4:00,0.344
3067,2017-12-01 5:00,0.354
3068,2017-12-01 6:00,0.354
3069,2017-12-01 7:00,0.326
3070,2017-12-01 8:00,4.342
3071,2017-12-01 9:00,24.858
3072,2017-12-01 10:00,46.858
3073,2017-12-01 11:00,137.808
3074,2017-12-01 12:00,290.002
3075,2017-12-01 13:00,214.256
3076,2017-12-01 14:00,66.075
3077,2017-12-01 15:00,34.746
3078,2017-12-01 16:00,3.183
3079,2017-12-01 17:00,0.671
3080,2017-12-01 18:00,0.664
3081,2017-12-01 19:00,0.68
3082,2017-12-01 20:00,0.698
3083,2017-12-01 21:00,0.696
3084,2017-12-01 22:00,0.718
3085,2017-12-01 23:00,0.718
3086,2018-06-12 11:00,511.093
3087,2018-01-03 8:00,0.462
3088,2018-01-03 9:00,13.78
3089,2018-01-03 10:00,29.954
3090,2018-01-03 11:00,49.362
3091,2018-01-03 12:00,105.329
3092,2018-01-03 13:00,107.974
3093,2018-01-03 14:00,48.078
3094,2018-01-03 15:00,27.155
3095,2018-01-03 16:00,4.205
3096,2018-01-03 17:00,0.106
3097,2018-01-03 18:00,0.109
3098,2018-01-03 19:00,0.103
3099,2018-01-03 20:00,0.108
3100,2018-01-03 21:00,0.108
3101,2018-01-03 22:00,0.109
3102,2018-01-03 23:00,0.109
3103,2018-12-02 11:00,1.242
3104,2018-12-02 12:00,0.061
3105,2018-12-02 13:00,1.042
3106,2018-12-02 14:00,0.272
3107,2018-03-23 8:00,3.769
3108,2018-03-23 9:00,36.623
3109,2018-03-23 10:00,259.374
3110,2018-03-23 11:00,489.51
3111,2018-03-23 12:00,514.352
3112,2018-03-23 13:00,514.336
3113,2018-03-23 14:00,510.787
3114,2018-03-23 15:00,481.053
3115,2018-03-23 16:00,431.003
3116,2018-03-23 17:00,288.243
3117,2018-03-23 18:00,107.957
3118,2018-03-23 19:00,5.444
3119,2018-01-27 0:00,0.257
3120,2018-01-27 1:00,0.253
3121,2018-01-27 4:00,0.24
3122,2018-01-27 5:00,0.233
3123,2018-01-27 6:00,0.236
3124,2018-01-27 7:00,0.234
3125,2018-01-27 8:00,1.531
3126,2018-01-27 9:00,20.014
3127,2018-01-27 10:00,59.003
3128,2018-01-27 11:00,89.033
3129,2018-01-27 12:00,81.667
3130,2018-01-27 13:00,52.451
3131,2018-01-27 14:00,42.409
3132,2018-01-27 15:00,49.469
3133,2018-01-27 16:00,16.048
3134,2018-01-27 17:00,0.533
3135,2018-04-17 6:00,1.108
3136,2018-04-17 7:00,42.713
3137,2018-04-17 8:00,64.137
3138,2018-04-17 9:00,248.471
3139,2018-04-17 10:00,449.675
3140,2018-04-17 11:00,478.886
3141,2018-04-17 12:00,471.487
3142,2018-04-17 13:00,426.989
3143,2018-04-17 14:00,253.157
3144,2018-04-17 15:00,293.979
3145,2018-04-17 16:00,311.917
3146,2018-04-17 17:00,179.296
3147,2018-04-17 18:00,138.931
3148,2018-04-17 19:00,28.257
3149,2018-04-17 20:00,2.298
3150,2018-02-12 3:00,1.073
3151,2018-02-12 4:00,0.162
3152,2018-02-12 8:00,0.003
3153,2018-02-12 9:00,0.753
3154,2018-02-12 10:00,3.231
3155,2018-02-12 11:00,4.683
3156,2018-02-12 12:00,6.355
3157,2018-02-12 13:00,5.663
3158,2018-02-12 14:00,4.703
3159,2018-02-12 15:00,3.575
3160,2018-02-12 16:00,1.857
3161,2018-02-12 17:00,1.363
3162,2018-02-12 18:00,1.357
3163,2018-02-12 19:00,1.377
3164,2018-02-12 20:00,1.34
3165,2018-02-12 21:00,1.316
3166,2018-02-12 22:00,1.379
3167,2018-02-12 23:00,1.445
3168,2018-06-17 5:00,1.282
3169,2018-06-17 6:00,12.819
3170,2018-06-17 7:00,60.154
3171,2018-06-17 8:00,192.72
3172,2018-06-17 9:00,326.338
3173,2018-06-17 10:00,426.082
3174,2018-06-17 11:00,475.72
3175,2018-06-17 12:00,487.677
3176,2018-06-17 13:00,382.32
3177,2018-06-17 14:00,390.594
3178,2018-06-17 15:00,467.449
3179,2018-06-17 16:00,398.024
3180,2018-06-17 17:00,309.116
3181,2018-06-17 18:00,181.838
3182,2018-06-17 19:00,52.651
3183,2018-06-17 20:00,20.068
3184,2018-06-17 21:00,3.599
3185,2018-02-19 8:00,0.573
3186,2018-02-19 9:00,10.429
3187,2018-02-19 10:00,18.214
3188,2018-02-19 12:00,29.014
3189,2018-02-19 13:00,29.16
3190,2018-02-19 14:00,25.577
3191,2018-02-19 15:00,18.548
3192,2018-02-19 16:00,9.557
3193,2018-02-19 17:00,1.486
3194,2018-06-23 9:00,3.728
3195,2018-06-23 19:00,64.924
3196,2018-06-23 20:00,50.659
3197,2018-06-23 21:00,9.103
3198,2018-06-29 5:00,0.139
3199,2018-06-29 6:00,7.012
3200,2018-06-29 7:00,53.849
3201,2018-06-29 8:00,184.269
3202,2018-06-29 9:00,316.693
3203,2018-06-29 10:00,359.519
3204,2018-06-29 11:00,447.309
3205,2018-06-29 12:00,453.062
3206,2018-06-29 13:00,294.175
3207,2018-06-29 14:00,144.592
3208,2018-06-29 15:00,38.436
3209,2018-06-29 16:00,208.472
3210,2018-06-29 17:00,74.187
3211,2018-06-29 18:00,89.926
3212,2018-06-29 19:00,44.864
3213,2018-06-29 20:00,16.356
3214,2018-06-29 21:00,1.966
3215,2018-11-04 7:00,0.175
3216,2018-11-04 8:00,27.059
3217,2018-11-04 9:00,48.168
3218,2018-04-22 16:00,202.24
3219,2018-04-22 6:00,1.309
3220,2018-04-22 7:00,31.205
3221,2018-04-22 8:00,170.36
3222,2018-04-22 9:00,327.011
3223,2018-04-22 10:00,446.167
3224,2018-04-22 11:00,494.404
3225,2018-04-22 12:00,485.715
3226,2018-04-22 13:00,501.109
3227,2018-04-22 14:00,508.072
3228,2018-04-22 15:00,461.204
3229,2018-04-22 17:00,144.763
3230,2018-04-22 18:00,80.891
3231,2018-04-22 19:00,37.511
3232,2018-04-22 20:00,6.435
3233,2018-11-04 10:00,46.98
3234,2018-11-04 11:00,113.278
3235,2018-11-04 12:00,175.67
3236,2018-11-04 13:00,58.003
3237,2018-11-04 14:00,33.54
3238,2018-11-04 15:00,14.878
3239,2018-05-18 6:00,3.279
3240,2018-05-18 7:00,26.497
3241,2018-05-18 8:00,94.974
3242,2018-05-18 9:00,180.653
